line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 95  5.497788373272654E+06   36.397928  5.742924  4.529684  5.6557716E-01  4.2846644E-01  3.7383029E-04  3.7727762E-05  2.0907278E-03  1.1627575E-03  6.4402591E-07  2.2331613E-06  7.7623766E-04  2.9409688E-05  1.752E-07  0.4567  4.529684   -5.823  0.865230  7.763282  1.3335649E-02  9.8078909E-01  4.4879485E-05  1.2401982E-05  3.4879002E-03  3.8364362E-05  4.8696028E-08  9.8437768E-11  6.9039182E-04  6.9782540E-06  1.125E-06  4.503E-06  2.483E-05  9.928E-01  1.012E+00  4.63E+02  0.00E+00  6.79E+01  0.218409  0.365806  0.0000000E+00  3.3247323109E-01
 96  5.500867106623631E+06   36.393293  5.743423  4.530036  5.6528733E-01  4.2875637E-01  3.7348496E-04  3.7715765E-05  2.0919702E-03  1.1618153E-03  6.4358896E-07  2.2310856E-06  7.7619158E-04  2.9386223E-05  1.750E-07  0.4562  4.530036   -5.821  0.871040  7.765208  1.2446608E-02  9.8167818E-01  4.5100719E-05  1.2464799E-05  3.4877063E-03  3.8213796E-05  4.8503407E-08  9.7851363E-11  6.9028348E-04  7.1179676E-06  1.123E-06  4.462E-06  2.501E-05  9.930E-01  1.012E+00  4.64E+02  0.00E+00  6.72E+01  0.216062  0.366204  0.0000000E+00  3.3184101279E-01
 97  5.504001406144083E+06   36.388551  5.743913  4.530512  5.6499095E-01  4.2905285E-01  3.7313257E-04  3.7703495E-05  2.0932381E-03  1.1608536E-03  6.4314293E-07  2.2289672E-06  7.7614447E-04  2.9362281E-05  1.749E-07  0.4559  4.530512   -5.819  0.877244  7.767268  1.1557567E-02  9.8256724E-01  4.5341556E-05  1.2533053E-05  3.4874811E-03  3.8066256E-05  4.8318542E-08  9.6893398E-11  6.9017747E-04  7.2678715E-06  1.121E-06  4.446E-06  2.520E-05  9.930E-01  1.012E+00  4.64E+02  0.00E+00  6.69E+01  0.214718  0.366596  0.0000000E+00  3.3119734334E-01
 98  5.507169485985675E+06   36.383730  5.744411  4.531131  5.6468629E-01  4.2935751E-01  3.7277107E-04  3.7690882E-05  2.0945390E-03  1.1598670E-03  6.4268527E-07  2.2267938E-06  7.7609605E-04  2.9337721E-05  1.747E-07  0.4556  4.531131   -5.816  0.883923  7.769486  1.0668526E-02  9.8345636E-01  4.5603070E-05  1.2607151E-05  3.4872277E-03  3.7916150E-05  4.8138699E-08  9.5784889E-11  6.9007392E-04  7.4282336E-06  1.119E-06  4.498E-06  2.541E-05  9.930E-01  1.012E+00  4.64E+02  0.00E+00  6.75E+01  0.216571  0.366994  0.0000000E+00  3.3054750586E-01
 99  5.510364997209150E+06   36.378837  5.744931  4.531850  5.6437735E-01  4.2966646E-01  3.7240521E-04  3.7678088E-05  2.0958557E-03  1.1588683E-03  6.4222197E-07  2.2245939E-06  7.7604695E-04  2.9312866E-05  1.746E-07  0.4553  4.531850   -5.814  0.891156  7.771886  9.7794850E-03  9.8434546E-01  4.5888275E-05  1.2688002E-05  3.4869440E-03  3.7760736E-05  4.7961935E-08  9.4580204E-11  6.8997309E-04  7.5998890E-06  1.117E-06  4.556E-06  2.565E-05  9.928E-01  1.011E+00  4.65E+02  0.00E+00  6.82E+01  0.218588  0.367411  0.0000000E+00  3.2989151330E-01
100  5.513534906031459E+06   36.373950  5.745467  4.532591  5.6409625E-01  4.2994765E-01  3.7207284E-04  3.7666442E-05  2.0970519E-03  1.1579611E-03  6.4180099E-07  2.2225953E-06  7.7600228E-04  2.9290290E-05  1.744E-07  0.4553  4.532591   -5.811  0.899142  7.774522  8.8904440E-03  9.8523452E-01  4.6202531E-05  1.2777197E-05  3.4866308E-03  3.7590092E-05  4.7776734E-08  9.3339124E-11  6.8987495E-04  7.7820671E-06  1.115E-06  4.548E-06  2.592E-05  9.929E-01  1.011E+00  4.66E+02  0.00E+00  6.79E+01  0.217277  0.367848  0.0000000E+00  3.2923928783E-01
101  5.516653002417281E+06   36.369107  5.746052  4.533404  5.6383388E-01  4.3021006E-01  3.7176323E-04  3.7655571E-05  2.0981663E-03  1.1571158E-03  6.4140874E-07  2.2207332E-06  7.7596058E-04  2.9269259E-05  1.742E-07  0.4551  4.533404   -5.807  0.907810  7.777386  8.0014029E-03  9.8612359E-01  4.6550222E-05  1.2875676E-05  3.4862859E-03  3.7399593E-05  4.7583469E-08  9.1837327E-11  6.8977975E-04  7.9753505E-06  1.113E-06  4.514E-06  2.622E-05  9.931E-01  1.011E+00  4.66E+02  0.00E+00  6.72E+01  0.214598  0.368330  0.0000000E+00  3.2859646318E-01
102  5.519890081501265E+06   36.364037  5.746682  4.534372  5.6356735E-01  4.3047674E-01  3.7144925E-04  3.7644525E-05  2.0992966E-03  1.1562585E-03  6.4101087E-07  2.2188448E-06  7.7591822E-04  2.9247934E-05  1.740E-07  0.4551  4.534372   -5.803  0.917499  7.780594  7.1123618E-03  9.8701270E-01  4.6935674E-05  1.2985225E-05  3.4858820E-03  3.7212643E-05  4.7423291E-08  9.0521493E-11  6.8968968E-04  8.1888094E-06  1.111E-06  4.434E-06  2.657E-05  9.934E-01  1.011E+00  4.67E+02  0.00E+00  6.57E+01  0.209484  0.368854  0.0000000E+00  3.2792746567E-01
103  5.523131693050487E+06   36.358911  5.747321  4.535592  5.6328491E-01  4.3075920E-01  3.7111714E-04  3.7632818E-05  2.1004923E-03  1.1553516E-03  6.4058992E-07  2.2168471E-06  7.7587334E-04  2.9225379E-05  1.738E-07  0.4552  4.535592   -5.799  0.928102  7.784109  6.2233208E-03  9.8790186E-01  4.7936392E-05  1.3270883E-05  3.4845883E-03  3.7005492E-05  4.7245921E-08  8.7965910E-11  6.8960652E-04  8.4296089E-06  1.109E-06  4.497E-06  2.695E-05  9.934E-01  1.011E+00  4.68E+02  0.00E+00  6.63E+01  0.210955  0.369382  0.0000000E+00  3.2725664486E-01
104  5.526379698368485E+06   36.353719  5.748045  4.537144  5.6300729E-01  4.3103685E-01  3.7079130E-04  3.7621310E-05  2.1016654E-03  1.1544618E-03  6.4017686E-07  2.2148870E-06  7.7582923E-04  2.9203253E-05  1.736E-07  0.4554  4.537144   -5.794  0.940694  7.788278  5.3342797E-03  9.8879103E-01  4.8658676E-05  1.3478080E-05  3.4837243E-03  3.6774983E-05  4.7157373E-08  8.5865506E-11  6.8953362E-04  8.6957993E-06  1.107E-06  4.562E-06  2.742E-05  9.933E-01  1.011E+00  4.70E+02  0.00E+00  6.69E+01  0.212061  0.369986  0.0000000E+00  3.2657819852E-01
105  5.529371568373674E+06   36.348874  5.748850  4.539289  5.6286924E-01  4.3117500E-01  3.7062949E-04  3.7615586E-05  2.1022480E-03  1.1540199E-03  6.3997169E-07  2.2139135E-06  7.7580730E-04  2.9192266E-05  1.733E-07  0.4554  4.539289   -5.788  0.955646  7.793220  4.4452386E-03  9.8968026E-01  4.9482698E-05  1.3712358E-05  3.4827658E-03  3.6483476E-05  4.7071654E-08  8.3240131E-11  6.8947058E-04  8.9697197E-06  1.106E-06  4.095E-06  2.803E-05  9.947E-01  1.009E+00  4.72E+02  0.00E+00  5.95E+01  0.187993  0.370689  0.0000000E+00  3.2596836962E-01
106  5.532164021297920E+06   36.344283  5.749810  4.542112  5.6285441E-01  4.3118979E-01  3.7061211E-04  3.7614971E-05  2.1023106E-03  1.1539724E-03  6.3994967E-07  2.2138090E-06  7.7580494E-04  2.9191087E-05  1.729E-07  0.4559  4.542112   -5.781  0.974128  7.799327  3.5561976E-03  9.9056945E-01  5.0458381E-05  1.3990488E-05  3.4816310E-03  3.6137370E-05  4.7119547E-08  8.0385194E-11  6.8942574E-04  9.2596652E-06  1.105E-06  3.501E-06  2.882E-05  9.963E-01  1.006E+00  4.74E+02  0.00E+00  5.02E+01  0.158175  0.371553  0.0000000E+00  3.2549437398E-01
107  5.535006559412116E+06   36.339518  5.750973  4.545443  5.6284430E-01  4.3119990E-01  3.7060029E-04  3.7614553E-05  2.1023531E-03  1.1539401E-03  6.3993468E-07  2.2137379E-06  7.7580334E-04  2.9190284E-05  1.724E-07  0.4565  4.545443   -5.771  0.998263  7.807291  2.6671565E-03  9.9145871E-01  5.1679188E-05  1.4338216E-05  3.4801658E-03  3.5756058E-05  4.7418549E-08  7.6884126E-11  6.8942046E-04  9.5898991E-06  1.104E-06  3.168E-06  2.988E-05  9.971E-01  1.005E+00  4.77E+02  0.00E+00  4.47E+01  0.140120  0.372595  0.0000000E+00  3.2506876457E-01
108  5.537981824920477E+06   36.334396  5.752640  4.550357  5.6284364E-01  4.3120056E-01  3.7059953E-04  3.7614526E-05  2.1023558E-03  1.1539380E-03  6.3993371E-07  2.2137333E-06  7.7580324E-04  2.9190232E-05  1.719E-07  0.4570  4.550357   -5.757  1.032667  7.818633  1.7781154E-03  9.9234807E-01  5.3094407E-05  1.4739797E-05  3.4784618E-03  3.5321951E-05  4.8067122E-08  7.2669969E-11  6.8949302E-04  9.9744236E-06  1.104E-06  2.889E-06  3.148E-05  9.977E-01  1.004E+00  4.82E+02  0.00E+00  3.99E+01  0.123865  0.374081  0.0000000E+00  3.2467013095E-01
109  5.541223294474770E+06   36.328582  5.755531  4.558409  5.6282812E-01  4.3121608E-01  3.7058128E-04  3.7613880E-05  2.1024216E-03  1.1538882E-03  6.3991056E-07  2.2136234E-06  7.7580076E-04  2.9188993E-05  1.714E-07  0.4567  4.558409   -5.735  1.091482  7.837960  8.8907436E-04  9.9323746E-01  5.5144191E-05  1.5320516E-05  3.4759090E-03  3.4790786E-05  4.9632846E-08  6.6734138E-11  6.8975412E-04  1.0442783E-05  1.104E-06  2.859E-06  3.440E-05  9.980E-01  1.003E+00  4.91E+02  0.00E+00  3.80E+01  0.116149  0.376636  0.0000000E+00  3.2425884587E-01
110  5.546744860215080E+06   36.317319  5.778244  4.601537  5.6275150E-01  4.3129280E-01  3.7049153E-04  3.7610702E-05  2.1027448E-03  1.1536431E-03  6.3979675E-07  2.2130835E-06  7.7578859E-04  2.9182899E-05  1.706E-07  0.3067  4.601537   -5.623  1.589205  7.995075  3.3293560E-08  9.9412890E-01  6.7540620E-05  1.8655645E-05  3.4585856E-03  3.3938126E-05  7.8141249E-08  2.0256638E-11  6.9146204E-04  1.1154602E-05  1.109E-06  3.445E-06  7.206E-05  9.983E-01  1.003E+00  5.34E+02  0.00E+00  3.86E+01  0.108268  0.396961  0.0000000E+00  3.2353417333E-01
111  5.546858695379982E+06   36.317048  5.778151  4.601552  5.6275141E-01  4.3129280E-01  3.7049151E-04  3.7610701E-05  2.1027448E-03  1.1536430E-03  6.3979674E-07  2.2130834E-06  7.7578858E-04  2.9182898E-05  1.706E-07  0.2947  4.601552   -5.623  1.603290  7.998673  2.4219078E-09  9.9412899E-01  6.7553310E-05  1.8656352E-05  3.4585705E-03  3.3938071E-05  7.8198134E-08  1.9422095E-11  6.9146245E-04  1.1154652E-05  1.109E-06  3.397E-06  7.269E-05  9.983E-01  1.003E+00  5.34E+02  0.00E+00  3.83E+01  0.107304  0.396879  0.0000000E+00  3.2351851117E-01
112  5.546972530544883E+06   36.316779  5.777701  4.600809  5.6265815E-01  4.3138615E-01  3.7038225E-04  3.7606832E-05  2.1031382E-03  1.1533446E-03  6.3965819E-07  2.2124260E-06  7.7577376E-04  2.9175479E-05  1.707E-07  0.2636  4.600809   -5.626  1.593130  7.993277  0.0000000E+00  9.9412900E-01  6.7556726E-05  1.8654539E-05  3.4585663E-03  3.3940428E-05  7.8210744E-08  1.8667367E-11  6.9146252E-04  1.1154664E-05  1.109E-06  4.042E-06  7.197E-05  9.976E-01  1.004E+00  5.34E+02  0.00E+00  4.57E+01  0.128174  0.396448  0.0000000E+00  3.2350250486E-01
113  5.547086365709784E+06   36.316508  5.777864  4.600888  5.6260190E-01  4.3144230E-01  3.7031648E-04  3.7604501E-05  2.1033751E-03  1.1531650E-03  6.3957478E-07  2.2120303E-06  7.7576483E-04  2.9171014E-05  1.707E-07  0.2778  4.600888   -5.625  1.613391  7.999159  0.0000000E+00  9.9412900E-01  6.7556826E-05  1.8652320E-05  3.4585653E-03  3.3943160E-05  7.8211025E-08  1.8621563E-11  6.9146250E-04  1.1154664E-05  1.109E-06  4.313E-06  7.411E-05  9.972E-01  1.005E+00  5.34E+02  0.00E+00  4.88E+01  0.136685  0.396585  0.0000000E+00  3.2348306851E-01
114  5.547200200874685E+06   36.316238  5.777884  4.600983  5.6260190E-01  4.3144230E-01  3.7031648E-04  3.7604501E-05  2.1033751E-03  1.1531650E-03  6.3957477E-07  2.2120303E-06  7.7576483E-04  2.9171014E-05  1.707E-07  0.2717  4.600983   -5.625  1.633308  8.004934  0.0000000E+00  9.9412900E-01  6.7556984E-05  1.8648989E-05  3.4585639E-03  3.3947264E-05  7.8211468E-08  1.8555113E-11  6.9146246E-04  1.1154664E-05  1.108E-06  4.209E-06  7.628E-05  9.973E-01  1.004E+00  5.34E+02  0.00E+00  4.76E+01  0.133358  0.396605  0.0000000E+00  3.2346360139E-01
115  5.547314036039587E+06   36.315969  5.777564  4.600580  5.6260190E-01  4.3144240E-01  3.7031647E-04  3.7604501E-05  2.1033751E-03  1.1531649E-03  6.3957477E-07  2.2120303E-06  7.7576483E-04  2.9171013E-05  1.707E-07  0.2098  4.600580   -5.626  1.651284  8.010011  0.0000000E+00  9.9412900E-01  6.7557233E-05  1.8643967E-05  3.4585618E-03  3.3953453E-05  7.8212160E-08  1.8463629E-11  6.9146239E-04  1.1154663E-05  1.108E-06  4.098E-06  7.826E-05  9.975E-01  1.004E+00  5.33E+02  0.00E+00  4.65E+01  0.130384  0.396317  0.0000000E+00  3.2344459752E-01
116  5.547427871204488E+06   36.315700  5.777237  4.599851  5.6260190E-01  4.3144240E-01  3.7031647E-04  3.7604500E-05  2.1033751E-03  1.1531649E-03  6.3957476E-07  2.2120302E-06  7.7576483E-04  2.9171013E-05  1.707E-07  0.2673  4.599851   -5.628  1.667078  8.014290  0.0000000E+00  9.9412900E-01  6.7557530E-05  1.8638124E-05  3.4585593E-03  3.3960652E-05  7.8212990E-08  1.8372724E-11  6.9146233E-04  1.1154663E-05  1.108E-06  3.997E-06  8.005E-05  9.976E-01  1.004E+00  5.33E+02  0.00E+00  4.55E+01  0.127754  0.396022  0.0000000E+00  3.2342601583E-01
117  5.547541706369390E+06   36.315433  5.776810  4.598610  5.6260108E-01  4.3144314E-01  3.7031552E-04  3.7604467E-05  2.1033786E-03  1.1531623E-03  6.3957355E-07  2.2120245E-06  7.7576470E-04  2.9170948E-05  1.706E-07  0.2490  4.598610   -5.630  1.677545  8.016597  0.0000000E+00  9.9412890E-01  6.7557929E-05  1.8630431E-05  3.4585561E-03  3.3970132E-05  7.8214100E-08  1.8268764E-11  6.9146223E-04  1.1154662E-05  1.107E-06  3.909E-06  8.125E-05  9.976E-01  1.004E+00  5.31E+02  0.00E+00  4.48E+01  0.126118  0.395634  0.0000000E+00  3.2340785190E-01
118  5.547655541534291E+06   36.315167  5.776482  4.596922  5.6260001E-01  4.3144429E-01  3.7031424E-04  3.7604421E-05  2.1033832E-03  1.1531589E-03  6.3957193E-07  2.2120168E-06  7.7576452E-04  2.9170862E-05  1.706E-07  0.2517  4.596922   -5.632  1.689463  8.019451  0.0000000E+00  9.9412890E-01  6.7558418E-05  1.8621153E-05  3.4585521E-03  3.3981565E-05  7.8215462E-08  1.8172006E-11  6.9146211E-04  1.1154661E-05  1.107E-06  3.806E-06  8.257E-05  9.977E-01  1.004E+00  5.30E+02  0.00E+00  4.41E+01  0.124639  0.395339  0.0000000E+00  3.2338991180E-01
119  5.547769376699192E+06   36.314902  5.776448  4.594920  5.6259629E-01  4.3144799E-01  3.7030987E-04  3.7604267E-05  2.1033989E-03  1.1531469E-03  6.3956639E-07  2.2119905E-06  7.7576393E-04  2.9170565E-05  1.706E-07  0.2432  4.594920   -5.635  1.703516  8.023114  0.0000000E+00  9.9412890E-01  6.7559023E-05  1.8609868E-05  3.4585474E-03  3.3995472E-05  7.8217148E-08  1.8098184E-11  6.9146197E-04  1.1154660E-05  1.106E-06  3.722E-06  8.411E-05  9.977E-01  1.004E+00  5.27E+02  0.00E+00  4.34E+01  0.123370  0.395310  0.0000000E+00  3.2337219597E-01
120  5.547883211864093E+06   36.314640  5.776365  4.592074  5.6259104E-01  4.3145322E-01  3.7030375E-04  3.7604050E-05  2.1034209E-03  1.1531302E-03  6.3955863E-07  2.2119537E-06  7.7576310E-04  2.9170149E-05  1.706E-07  0.2378  4.592074   -5.637  1.718345  8.027076  0.0000000E+00  9.9412890E-01  6.7559861E-05  1.8594580E-05  3.4585410E-03  3.4014315E-05  7.8219484E-08  1.8094515E-11  6.9146178E-04  1.1154659E-05  1.105E-06  3.690E-06  8.582E-05  9.977E-01  1.004E+00  5.24E+02  0.00E+00  4.31E+01  0.123167  0.395236  0.0000000E+00  3.2335461277E-01
121  5.547997047028995E+06   36.314379  5.776873  4.588909  5.6258508E-01  4.3145920E-01  3.7029676E-04  3.7603802E-05  2.1034461E-03  1.1531111E-03  6.3954977E-07  2.2119116E-06  7.7576215E-04  2.9169675E-05  1.706E-07  0.2324  4.588909   -5.641  1.733831  8.031294  0.0000000E+00  9.9412890E-01  6.7560899E-05  1.8575959E-05  3.4585331E-03  3.4037267E-05  7.8222377E-08  1.8199628E-11  6.9146156E-04  1.1154657E-05  1.105E-06  3.641E-06  8.779E-05  9.976E-01  1.004E+00  5.19E+02  0.00E+00  4.39E+01  0.126410  0.395700  0.0000000E+00  3.2333673779E-01
122  5.548110882193896E+06   36.314120  5.777747  4.585538  5.6258046E-01  4.3146382E-01  3.7029136E-04  3.7603611E-05  2.1034655E-03  1.1530964E-03  6.3954293E-07  2.2118792E-06  7.7576141E-04  2.9169308E-05  1.706E-07  0.2296  4.585538   -5.643  1.750362  8.035918  0.0000000E+00  9.9412890E-01  6.7562314E-05  1.8551147E-05  3.4585225E-03  3.4067858E-05  7.8226321E-08  1.8571673E-11  6.9146125E-04  1.1154654E-05  1.103E-06  3.535E-06  8.991E-05  9.976E-01  1.004E+00  5.15E+02  0.00E+00  4.35E+01  0.126260  0.396499  0.0000000E+00  3.2331865987E-01
123  5.548224717358798E+06   36.313862  5.778742  4.581851  5.6257673E-01  4.3146757E-01  3.7028699E-04  3.7603456E-05  2.1034813E-03  1.1530844E-03  6.3953738E-07  2.2118529E-06  7.7576082E-04  2.9169012E-05  1.706E-07  0.2259  4.581851   -5.645  1.766389  8.040370  0.0000000E+00  9.9412890E-01  6.7564216E-05  1.8518534E-05  3.4585086E-03  3.4108072E-05  7.8231617E-08  1.9379370E-11  6.9146085E-04  1.1154652E-05  1.103E-06  3.429E-06  9.202E-05  9.976E-01  1.004E+00  5.11E+02  0.00E+00  4.30E+01  0.126018  0.397410  0.0000000E+00  3.2330048517E-01
124  5.548338552523700E+06   36.313606  5.779737  4.577796  5.6257419E-01  4.3147001E-01  3.7028408E-04  3.7603352E-05  2.1034918E-03  1.1530764E-03  6.3953368E-07  2.2118353E-06  7.7576043E-04  2.9168814E-05  1.705E-07  0.2204  4.577796   -5.649  1.781219  8.044386  0.0000000E+00  9.9412890E-01  6.7566705E-05  1.8476647E-05  3.4584907E-03  3.4159732E-05  7.8238540E-08  2.0788687E-11  6.9146034E-04  1.1154647E-05  1.101E-06  3.323E-06  9.398E-05  9.977E-01  1.004E+00  5.05E+02  0.00E+00  4.24E+01  0.125385  0.398324  0.0000000E+00  3.2328229322E-01
125  5.548452387688600E+06   36.313352  5.780853  4.573491  5.6257194E-01  4.3147233E-01  3.7028140E-04  3.7603257E-05  2.1035014E-03  1.1530691E-03  6.3953029E-07  2.2118192E-06  7.7576006E-04  2.9168632E-05  1.705E-07  0.2147  4.573491   -5.653  1.796956  8.048756  0.0000000E+00  9.9412890E-01  6.7570093E-05  1.8420927E-05  3.4584666E-03  3.4228479E-05  7.8247948E-08  2.3100663E-11  6.9145965E-04  1.1154642E-05  1.098E-06  3.230E-06  9.614E-05  9.976E-01  1.004E+00  5.00E+02  0.00E+00  4.21E+01  0.126125  0.399351  0.0000000E+00  3.2326382774E-01
126  5.548566222853502E+06   36.313102  5.782022  4.569006  5.6257005E-01  4.3147425E-01  3.7027918E-04  3.7603179E-05  2.1035094E-03  1.1530630E-03  6.3952748E-07  2.2118059E-06  7.7575977E-04  2.9168482E-05  1.705E-07  0.2150  4.569006   -5.658  1.812923  8.053225  0.0000000E+00  9.9412890E-01  6.7574427E-05  1.8351152E-05  3.4584363E-03  3.4314600E-05  7.8259954E-08  2.6394451E-11  6.9145878E-04  1.1154636E-05  1.095E-06  3.133E-06  9.835E-05  9.976E-01  1.004E+00  4.95E+02  0.00E+00  4.18E+01  0.126613  0.400429  0.0000000E+00  3.2324516847E-01
127  5.548680058018403E+06   36.312854  5.783145  4.564207  5.6256848E-01  4.3147582E-01  3.7027731E-04  3.7603113E-05  2.1035161E-03  1.1530580E-03  6.3952511E-07  2.2117946E-06  7.7575951E-04  2.9168355E-05  1.705E-07  0.2097  4.564207   -5.663  1.827140  8.057053  0.0000000E+00  9.9412887E-01  6.7580098E-05  1.8261899E-05  3.4583975E-03  3.4424818E-05  7.8275611E-08  3.1062401E-11  6.9145769E-04  1.1154628E-05  1.091E-06  3.020E-06  1.004E-04  9.976E-01  1.004E+00  4.89E+02  0.00E+00  4.14E+01  0.126606  0.401468  0.0000000E+00  3.2322643906E-01
128  5.548793893183305E+06   36.312610  5.784352  4.559287  5.6256692E-01  4.3147732E-01  3.7027555E-04  3.7603050E-05  2.1035225E-03  1.1530532E-03  6.3952287E-07  2.2117841E-06  7.7575927E-04  2.9168235E-05  1.705E-07  0.2074  4.559287   -5.670  1.841765  8.061045  0.0000000E+00  9.9412880E-01  6.7587273E-05  1.8151389E-05  3.4583492E-03  3.4561359E-05  7.8295339E-08  3.7258512E-11  6.9145632E-04  1.1154617E-05  1.087E-06  2.969E-06  1.025E-04  9.976E-01  1.004E+00  4.83E+02  0.00E+00  4.09E+01  0.126717  0.402589  0.0000000E+00  3.2320773609E-01
129  5.548907728348206E+06   36.312370  5.785567  4.554088  5.6256596E-01  4.3147834E-01  3.7027438E-04  3.7603008E-05  2.1035268E-03  1.1530500E-03  6.3952137E-07  2.2117769E-06  7.7575911E-04  2.9168155E-05  1.705E-07  0.2047  4.554088   -5.676  1.856246  8.064994  0.0000000E+00  9.9412880E-01  6.7596114E-05  1.8017835E-05  3.4582905E-03  3.4726436E-05  7.8319505E-08  4.5736864E-11  6.9145467E-04  1.1154605E-05  1.082E-06  2.892E-06  1.047E-04  9.975E-01  1.004E+00  4.77E+02  0.00E+00  4.16E+01  0.130261  0.403719  0.0000000E+00  3.2318892249E-01
130  5.549021563513108E+06   36.312134  5.786846  4.548782  5.6256515E-01  4.3147908E-01  3.7027350E-04  3.7602978E-05  2.1035298E-03  1.1530475E-03  6.3952027E-07  2.2117717E-06  7.7575899E-04  2.9168096E-05  1.704E-07  0.2001  4.548782   -5.685  1.870858  8.069006  0.0000000E+00  9.9412873E-01  6.7607595E-05  1.7848802E-05  3.4582160E-03  3.4935514E-05  7.8350678E-08  5.7018791E-11  6.9145259E-04  1.1154590E-05  1.075E-06  2.770E-06  1.069E-04  9.975E-01  1.004E+00  4.71E+02  0.00E+00  4.08E+01  0.129691  0.404912  0.0000000E+00  3.2316993116E-01
131  5.549135398678008E+06   36.311902  5.788105  4.543310  5.6256443E-01  4.3147987E-01  3.7027260E-04  3.7602945E-05  2.1035331E-03  1.1530451E-03  6.3951912E-07  2.2117662E-06  7.7575887E-04  2.9168034E-05  1.704E-07  0.1997  4.543310   -5.694  1.885290  8.072961  0.0000000E+00  9.9412870E-01  6.7621987E-05  1.7642326E-05  3.4581244E-03  3.5191127E-05  7.8389502E-08  7.0784584E-11  6.9145003E-04  1.1154571E-05  1.067E-06  2.650E-06  1.089E-04  9.975E-01  1.004E+00  4.65E+02  0.00E+00  4.01E+01  0.129200  0.406090  0.0000000E+00  3.2315113529E-01
132  5.549249233842910E+06   36.311676  5.789373  4.537704  5.6256352E-01  4.3148068E-01  3.7027160E-04  3.7602910E-05  2.1035367E-03  1.1530424E-03  6.3951786E-07  2.2117602E-06  7.7575873E-04  2.9167967E-05  1.704E-07  0.1959  4.537704   -5.704  1.899982  8.077025  0.0000000E+00  9.9412860E-01  6.7640051E-05  1.7390261E-05  3.4580119E-03  3.5503492E-05  7.8437896E-08  8.7740591E-11  6.9144691E-04  1.1154549E-05  1.057E-06  2.535E-06  1.114E-04  9.975E-01  1.004E+00  4.58E+02  0.00E+00  3.95E+01  0.128857  0.407280  0.0000000E+00  3.2313255544E-01
133  5.549363069007811E+06   36.311455  5.790634  4.531663  5.6256265E-01  4.3148165E-01  3.7027054E-04  3.7602873E-05  2.1035405E-03  1.1530395E-03  6.3951651E-07  2.2117539E-06  7.7575859E-04  2.9167894E-05  1.704E-07  0.1940  4.531663   -5.715  1.914139  8.080903  0.0000000E+00  9.9412854E-01  6.7663404E-05  1.7074307E-05  3.4578700E-03  3.5895544E-05  7.8500021E-08  1.0865591E-10  6.9144299E-04  1.1154520E-05  1.045E-06  2.423E-06  1.139E-04  9.975E-01  1.004E+00  4.52E+02  0.00E+00  3.89E+01  0.128892  0.408466  0.0000000E+00  3.2311421954E-01
134  5.549476904172713E+06   36.311242  5.792113  4.525670  5.6256169E-01  4.3148261E-01  3.7026942E-04  3.7602833E-05  2.1035445E-03  1.1530364E-03  6.3951510E-07  2.2117471E-06  7.7575843E-04  2.9167819E-05  1.704E-07  0.1893  4.525670   -5.728  1.925330  8.083677  0.0000000E+00  9.9412840E-01  6.7691245E-05  1.6707109E-05  3.4577045E-03  3.6351778E-05  7.8573668E-08  1.3122993E-10  6.9143842E-04  1.1154488E-05  1.031E-06  2.329E-06  1.157E-04  9.975E-01  1.004E+00  4.45E+02  0.00E+00  3.82E+01  0.128540  0.409862  0.0000000E+00  3.2309611617E-01
135  5.549590739337614E+06   36.311033  5.793715  4.519411  5.6256098E-01  4.3148332E-01  3.7026854E-04  3.7602802E-05  2.1035478E-03  1.1530340E-03  6.3951398E-07  2.2117419E-06  7.7575832E-04  2.9167759E-05  1.703E-07  0.1906  4.519411   -5.739  1.940568  8.087974  0.0000000E+00  9.9412830E-01  6.7722988E-05  1.6298054E-05  3.4575199E-03  3.6860540E-05  7.8656849E-08  1.5962928E-10  6.9143333E-04  1.1154453E-05  1.017E-06  2.278E-06  1.182E-04  9.974E-01  1.004E+00  4.39E+02  0.00E+00  3.87E+01  0.132120  0.411378  0.0000000E+00  3.2307831051E-01
136  5.549704574502516E+06   36.310831  5.795317  4.512661  5.6256017E-01  4.3148413E-01  3.7026765E-04  3.7602771E-05  2.1035509E-03  1.1530316E-03  6.3951285E-07  2.2117365E-06  7.7575820E-04  2.9167698E-05  1.703E-07  0.1886  4.512661   -5.756  1.955514  8.092183  0.0000000E+00  9.9412819E-01  6.7764814E-05  1.5780962E-05  3.4572830E-03  3.7504785E-05  7.8764941E-08  2.0109223E-10  6.9142688E-04  1.1154409E-05  9.981E-07  2.166E-06  1.209E-04  9.974E-01  1.005E+00  4.31E+02  0.00E+00  3.81E+01  0.132097  0.412901  0.0000000E+00  3.2306037477E-01
